title,visitId,name,persistentCart,timestamp
"Schedule a Service - Best Buy","1cba1ad9-ec6f-4108-b960-9e4b898df952","ANVITAD23","True","2025-01-21 06:00:11"
"Member Deals - Best Buy","1e544648-b76d-49b8-96db-9f6201a4182e","VIKATARI","True","2025-01-21 02:05:36"
"Remote Support: Geek Squad - Best Buy","0326253c-1d40-4a0a-b8e5-c8acf37215ac","SRIBIGDATA24","True","2025-01-21 17:18:20"
"Cart - Best Buy","fa9142c6-beba-48a3-9407-b664334577d3","THOTARAVANA3","True","2025-01-21 02:48:23"
"Clearance Electronics Outlet - Best Buy","97cd85b5-4db9-4a1c-8f8e-98a44973aacb","ANVITAD23","True","2025-01-21 07:42:57"
"Best Buy | Official Online Store | Shop Now &amp; Save","8dd5f6b1-fd32-4c57-b27a-6b2405dcf3fd","NAGALAKSHMI529","True","2025-01-21 00:35:38"
"Schedule a Service - Best Buy","bc18f237-a0c0-4ce8-a2e8-b7b97ac124be","RTUMMALA999","True","2025-01-21 19:41:36"
"Schedule a Service - Best Buy","2bc312a9-18fd-42f1-ac28-d464a3121fe2","BHAVANA916","True","2025-01-21 22:33:24"
"Best Buy | Official Online Store | Shop Now &amp; Save","9050dcae-d87d-45ed-b0c6-564bc67012cf","VIJAYCHIMATA","False","2025-01-21 23:41:15"
"Clearance Electronics Outlet - Best Buy","2be09430-8d4f-4ed7-bc96-a5b3fe4e7f3b","NAGALAKSHMI529","False","2025-01-21 03:22:23"
"Best Buy Top Deals","87a34191-1d12-4511-8db7-21218988f676","SHIVA005_ARCH","True","2025-01-21 00:27:11"
"Cart - Best Buy","0d0c996f-d663-4dd2-9691-cd393b8f434f","NAGALAKSHMI529","False","2025-01-21 01:21:07"
"Cart - Best Buy","59436b47-6319-4b65-a8d3-5d8f8388aa17","SRIKANTHPITTA18","False","2025-01-21 06:41:36"
"Track Your Repair - Best Buy","b2c354b3-30b6-48cb-8e95-4bb6f5ca54f2","SASI2025","True","2025-01-21 02:54:05"
"Cart - Best Buy","3a71ac82-1f4b-4e19-8567-93a00b71e2f7","VIKATARI","True","2025-01-21 06:43:23"
"Clearance Electronics Outlet - Best Buy","148bc356-1eab-4e72-a0cc-6134039abb35","SHIVA005_ARCH","False","2025-01-21 19:13:55"
"Track Your Repair - Best Buy","dd4a4b35-5ac0-48c1-b2da-e3f6eec406d6","SASI2025","True","2025-01-21 20:49:30"
"Member Deals - Best Buy","cc4b74bf-8494-481b-8179-b1bbefa8a47a","SASI2025","False","2025-01-21 23:45:52"
"Best Buy Support & Customer Service","d04d4058-3d87-4b31-83ed-9b56122f1d46","SRIKANTHPITTA18","True","2025-01-21 19:24:07"
"Clearance Electronics Outlet - Best Buy","2b3980dc-f7fb-4668-b968-90a0b1d95885","SASI2025","False","2025-01-21 04:03:01"
"Cart - Best Buy","e21c58c2-c693-4e74-beb0-16c6e0f718d2","SASI2025","False","2025-01-21 12:38:26"
"Schedule a Service - Best Buy","2692b7a0-54e9-4c41-9f52-894e2cc04dac","THOTARAVANA3","True","2025-01-21 09:42:54"
"Track Your Repair - Best Buy","294c9102-d183-44d5-93ad-94d331e093f9","THOTARAVANA3","True","2025-01-21 00:47:36"
"Best Buy Support & Customer Service","22f621d9-25dc-409a-9d5b-1ebffdb834ee","VIJAYCHIMATA","False","2025-01-21 02:59:59"
"Best Buy | Official Online Store | Shop Now &amp; Save","f7d24135-b74d-47b0-9708-13f6c03d2ac4","NANDY_12","False","2025-01-21 05:37:54"
"Member Deals - Best Buy","c7dfe541-849d-4c36-b4f2-90f451574e78","ABAGAM","False","2025-01-21 10:49:38"
"Remote Support: Geek Squad - Best Buy","5c41a745-63f7-4657-b270-beaf63d14a13","ABAGAM","True","2025-01-21 03:41:54"
"Best Buy | Official Online Store | Shop Now &amp; Save","012ae323-43c8-46bc-a28d-29fc6756173b","SASI2025","False","2025-01-21 12:04:42"
"Best Buy Support & Customer Service","379ea5b2-53d0-45c8-9972-9b012c5803a9","MANIDEEPBOYAPATI9","False","2025-01-21 05:54:53"
"Best Buy Top Deals","a641b694-9715-4343-aa35-83a6a0205017","ABAGAM","False","2025-01-21 10:24:19"
"Remote Support: Geek Squad - Best Buy","f53d9a2a-c42f-4bf1-9dd5-65f7e2a90c01","MANIDEEPBOYAPATI9","False","2025-01-21 21:48:34"
"Deal of the Day: Electronics Deals - Best Buy","b56c640e-5c04-4f0e-8fa4-5307ec3c5edf","ANVITAD23","False","2025-01-21 20:16:44"
"Remote Support: Geek Squad - Best Buy","4a33d839-b553-4989-9203-4949df26c137","SHIVA005_ARCH","True","2025-01-21 02:44:08"
"Best Buy Top Deals","3d07cc10-3ce4-4a5e-b5af-dc04c0c86601","ANVITAD23","False","2025-01-21 01:30:23"
"Cart - Best Buy","20f8c7ea-3ca4-4885-8079-3c8e4c9ddf11","THOTARAVANA3","False","2025-01-21 01:28:08"
"Track Your Repair - Best Buy","3ac43905-9848-46b7-bb0f-df347f7202ab","THOTARAVANA3","True","2025-01-21 05:21:38"
"Remote Support: Geek Squad - Best Buy","2f8aece4-3396-4729-a501-29396f20db76","VIKATARI","True","2025-01-21 01:18:38"
"Best Buy Support & Customer Service","cdfca0e1-eb11-4593-b582-4ca919f0990e","THOTARAVANA3","False","2025-01-21 19:53:41"
"Remote Support: Geek Squad - Best Buy","99cc8855-bab1-4ef5-b24d-54c65048d3c6","ANVITAD23","False","2025-01-21 02:15:26"
"Member Deals - Best Buy","f2c3f4a8-fafa-4a31-98b3-9567c0d60777","VIJAYCHIMATA","False","2025-01-21 11:39:33"
"Clearance Electronics Outlet - Best Buy","db62b7b6-18f6-4bc2-8f7f-ef72226de14d","SHIVA005_ARCH","True","2025-01-21 14:41:22"
"Remote Support: Geek Squad - Best Buy","c45ac66a-229b-48c2-97b1-59c993374e21","VIKATARI","False","2025-01-21 06:37:12"
"Cart - Best Buy","eeb67366-5258-4a28-8fd6-657d7b936d7d","SRIBIGDATA24","True","2025-01-21 03:09:50"
"Best Buy | Official Online Store | Shop Now &amp; Save","14047e69-4281-42b0-9842-cc8060ee0429","NANDY_12","False","2025-01-21 23:14:01"
"Track Your Repair - Best Buy","16355cd0-d5d8-44e8-976f-52e6e4e72f79","VIKATARI","True","2025-01-21 03:07:18"
"Remote Support: Geek Squad - Best Buy","fcf30101-e15e-480d-b772-c82c1f3b0fce","VIJAYCHIMATA","False","2025-01-21 22:20:47"
"Deal of the Day: Electronics Deals - Best Buy","cc13fbfa-650c-462f-8412-e9124294eef5","SRIBIGDATA24","True","2025-01-21 03:11:14"
"Cart - Best Buy","f27a30e9-d645-4ec7-b8ad-17d11066c822","SASI2025","False","2025-01-21 05:27:46"
"Track Your Repair - Best Buy","e8fb9323-fe3b-42e6-a615-690a764044a4","VIKATARI","False","2025-01-21 20:59:06"
"Deal of the Day: Electronics Deals - Best Buy","788bd2de-557c-497a-9c27-6dfe2cb85038","MANIDEEPBOYAPATI9","True","2025-01-21 15:20:07"
"Track Your Repair - Best Buy","0e044289-755a-44df-8bba-dc9898217a4f","THOTARAVANA3","True","2025-01-21 10:56:55"
"Member Deals - Best Buy","34e5537b-6981-44c0-b302-086e1c3e2ee1","MANIDEEPBOYAPATI9","True","2025-01-21 03:36:02"
"Deal of the Day: Electronics Deals - Best Buy","d8e66773-3c4b-40f3-b497-d1e68d082d5a","ABAGAM","False","2025-01-21 00:44:08"
"Schedule a Service - Best Buy","2f96c15b-408e-4385-b88c-5fa0df9953ea","VIJAYCHIMATA","True","2025-01-21 13:27:14"
"Remote Support: Geek Squad - Best Buy","e8cd5a2a-7d00-485d-a4d4-68ed8c76ca92","NANDY_12","False","2025-01-21 23:50:32"
"Best Buy | Official Online Store | Shop Now &amp; Save","e39ffe20-596b-4474-b441-3ab91a7a3acc","SRIBIGDATA24","True","2025-01-21 19:51:38"
"Clearance Electronics Outlet - Best Buy","bc4aabf9-e4ad-477b-81c2-0b4045af399f","ANVITAD23","True","2025-01-21 02:23:43"
"Best Buy Support & Customer Service","308d886b-edd0-4d2e-908a-348f52ea3b42","SRIBIGDATA24","False","2025-01-21 19:30:14"
"Member Deals - Best Buy","9b03b00b-ec14-42dc-be4f-1bea02c7483c","RTUMMALA999","False","2025-01-21 09:38:44"
"Deal of the Day: Electronics Deals - Best Buy","e89f0806-2149-444e-afd6-c00d7e9d97b6","VIJAYCHIMATA","False","2025-01-21 00:44:11"
"Cart - Best Buy","9e4d8217-236e-43a1-8caa-c214d9141b16","BHAVANA916","True","2025-01-21 05:47:08"
"Schedule a Service - Best Buy","c1f32bcf-eeb2-45e1-8cd6-f8786a7899de","VIJAYCHIMATA","False","2025-01-21 07:35:32"
"Member Deals - Best Buy","dfd35f32-a02e-4459-82a7-ec9a3374bc49","SRIBIGDATA24","False","2025-01-21 18:29:06"
"Best Buy | Official Online Store | Shop Now &amp; Save","7817fab6-5645-4dea-9add-cf884bfcfb41","VIJAYCHIMATA","True","2025-01-21 02:37:37"
"Cart - Best Buy","f2e53e72-a576-4bc7-a22c-99a3a3490eab","VIJAYCHIMATA","True","2025-01-21 17:46:35"
"Track Your Repair - Best Buy","008d1d82-3ff1-4241-b8a8-dbf791c57535","SHIVA005_ARCH","True","2025-01-21 04:18:52"
"Best Buy Support & Customer Service","e7b7c995-082c-4490-911e-134c11d46854","ANVITAD23","False","2025-01-21 20:02:30"
"Schedule a Service - Best Buy","ffca534e-5b92-4058-a2cb-7e088f8990d7","VIJAYCHIMATA","True","2025-01-21 05:17:40"
"Best Buy Support & Customer Service","279d4089-5090-43a9-b9d8-7f142103c83b","THOTARAVANA3","False","2025-01-21 22:56:01"
"Deal of the Day: Electronics Deals - Best Buy","511c4c1e-87cc-422f-ad8b-9f533c2ac105","SASI2025","False","2025-01-21 00:19:56"
"Schedule a Service - Best Buy","f47c09dd-0c40-4925-b016-5765ce7acf3d","SRIKANTHPITTA18","False","2025-01-21 05:24:54"
"Cart - Best Buy","48c0c6a4-4016-4ea2-8c26-909785e8de6c","THOTARAVANA3","True","2025-01-21 05:05:45"
"Member Deals - Best Buy","d9985454-4214-4d83-9a11-e223fcb89cf2","ABAGAM","False","2025-01-21 07:57:53"
"Best Buy | Official Online Store | Shop Now &amp; Save","170ed444-edbf-4654-91f4-8c53d4e1d77d","NANDY_12","False","2025-01-21 00:23:46"
"Remote Support: Geek Squad - Best Buy","7ebf5b70-2f63-44e6-b2f0-149b3e5bb133","BHAVANA916","False","2025-01-21 09:27:45"
"Schedule a Service - Best Buy","b6f6f577-96a3-4ebb-8e8f-04f3d13cc76b","ABAGAM","False","2025-01-21 03:38:59"
"Remote Support: Geek Squad - Best Buy","1ffb0044-558c-4bec-9fa9-1af2c107a6f5","SRIKANTHPITTA18","True","2025-01-21 09:30:19"
"Best Buy Top Deals","0f56a62c-62ec-4a2a-8f84-84f48c1ebaec","RTUMMALA999","False","2025-01-21 00:00:35"
"Remote Support: Geek Squad - Best Buy","9161163c-8e72-4a81-b86f-e5b658481ea5","ABAGAM","False","2025-01-21 00:23:56"
"Clearance Electronics Outlet - Best Buy","8a7fa9f1-b8ea-466c-b16f-e751e3a680e9","ANVITAD23","True","2025-01-21 04:44:52"
"Cart - Best Buy","8c09ef41-e887-4d49-81cd-6791b054132e","VIKATARI","False","2025-01-21 00:00:21"
"Schedule a Service - Best Buy","9c233b12-c159-4f2c-ab58-1b969e729ea2","ABAGAM","True","2025-01-21 02:41:27"
"Best Buy Top Deals","5d708f65-7d16-490b-a842-36cc21bac96a","MANIDEEPBOYAPATI9","False","2025-01-21 00:23:20"
"Best Buy Top Deals","a0336a55-0fec-4ef8-ba8b-650771ce4dbe","ABAGAM","True","2025-01-21 17:42:41"
"Member Deals - Best Buy","4bdf2ed6-9719-4b23-b611-3312d3d563c7","SRIKANTHPITTA18","True","2025-01-21 06:33:52"
"Best Buy Support & Customer Service","39075ace-024a-4caa-85b9-af777d10425f","SASI2025","False","2025-01-21 10:24:33"
"Track Your Repair - Best Buy","6bdb3671-8a2e-44d8-95c2-f6bd0bc35500","SRIBIGDATA24","False","2025-01-21 00:56:59"
"Remote Support: Geek Squad - Best Buy","74366e2d-e75c-41ec-945a-04f59b2b0dc1","AMRUTHABOYAPATI","False","2025-01-21 04:56:14"
"Clearance Electronics Outlet - Best Buy","950dae3d-5c31-4186-960a-9a629ddd5b3d","VIJAYCHIMATA","False","2025-01-21 02:38:21"
"Best Buy Top Deals","0712f57d-b0aa-45e8-a5a3-3be127ce37b1","NANDY_12","True","2025-01-21 03:50:58"
"Track Your Repair - Best Buy","54723ccb-13b5-43d0-8fbd-97cf7cb99369","VIKATARI","True","2025-01-21 19:02:15"
"Best Buy | Official Online Store | Shop Now &amp; Save","4930b574-f422-4466-a09d-9025c79879bd","SRIBIGDATA24","True","2025-01-21 20:00:25"
"Remote Support: Geek Squad - Best Buy","edc348c1-d863-47b9-9c7a-79af7b3ca1b2","MANIDEEPBOYAPATI9","False","2025-01-21 01:44:55"
"Schedule a Service - Best Buy","8f53a5a3-54e3-4a7f-97aa-9c613a234874","SASI2025","False","2025-01-21 14:30:56"
"Member Deals - Best Buy","a618c139-bbc1-4f8c-ad44-043383da24eb","SASI2025","False","2025-01-21 01:42:19"
"Remote Support: Geek Squad - Best Buy","5837b356-06ac-4528-a7fa-3cec7d03ebb5","NANDY_12","True","2025-01-21 21:33:56"
"Schedule a Service - Best Buy","bf4305a9-88e8-4d93-92c5-d52bec24f056","ABAGAM","False","2025-01-21 00:54:21"
"Best Buy | Official Online Store | Shop Now &amp; Save","91f6b15b-6896-4404-9d3a-49b4647c488a","ANVITAD23","True","2025-01-21 23:51:33"
"Clearance Electronics Outlet - Best Buy","1defed4a-fda1-418c-b563-ef4379313a5f","VIKATARI","False","2025-01-21 02:38:49"
"Cart - Best Buy","ae9d5f5a-67d8-4066-bf76-b20144446eb2","VIKATARI","True","2025-01-21 21:53:49"
"Track Your Repair - Best Buy","018e6d23-574e-4344-8cd0-b74010fb77c3","ABAGAM","False","2025-01-21 19:14:28"
"Schedule a Service - Best Buy","79408775-d887-4e8a-89d2-f569a4bc580e","SRIBIGDATA24","True","2025-01-21 17:58:35"
"Schedule a Service - Best Buy","66e0d7f7-d142-4f8a-9ec3-7da9eccd5507","VIKATARI","True","2025-01-21 18:16:09"
"Clearance Electronics Outlet - Best Buy","48994630-0556-42e9-954b-ce53271e1f73","ANVITAD23","True","2025-01-21 18:14:25"
"Best Buy Support & Customer Service","67b5cb8e-6818-4b99-9ad2-f51c83ed3e6d","THOTARAVANA3","False","2025-01-21 00:53:39"
"Schedule a Service - Best Buy","07929144-a958-4d99-ae1f-21f6a3040a24","VIKATARI","True","2025-01-21 10:53:44"
"Cart - Best Buy","4c56f406-eb08-4177-8fbf-c7b9e4255d94","NANDY_12","False","2025-01-21 08:25:40"
"Best Buy Top Deals","bc4baed9-606f-45b2-9619-63d839dd77b5","ANVITAD23","True","2025-01-21 03:19:23"
"Member Deals - Best Buy","b415d82f-4404-4d76-b68c-0351a619b57b","RTUMMALA999","True","2025-01-21 22:50:19"
"Cart - Best Buy","e0a6022e-b6a6-4766-9899-180c41aee547","THOTARAVANA3","True","2025-01-21 04:11:12"
"Track Your Repair - Best Buy","1ab979b7-f918-4b1d-a090-1857ef76bbdc","MANIDEEPBOYAPATI9","True","2025-01-21 01:35:25"
"Best Buy Support & Customer Service","27edd9cd-2aa2-44c6-aa94-8d526d00e048","THOTARAVANA3","False","2025-01-21 04:28:44"
"Best Buy | Official Online Store | Shop Now &amp; Save","7592d064-59a5-40bb-9da3-059479edd4e7","THOTARAVANA3","False","2025-01-21 21:37:05"
"Cart - Best Buy","ee6c5110-2076-417d-9fec-88aff9608fc7","ANVITAD23","True","2025-01-21 16:53:47"
"Clearance Electronics Outlet - Best Buy","904a581f-fddf-48fe-a05f-85d1666c3270","MANIDEEPBOYAPATI9","True","2025-01-21 19:01:42"
"Track Your Repair - Best Buy","c08ef53f-958f-4e09-865d-f87d770477b0","SRIBIGDATA24","False","2025-01-21 14:39:53"
"Best Buy Support & Customer Service","7ca176e6-6964-41c6-addb-c5f9266ddc3f","RTUMMALA999","True","2025-01-21 14:46:23"
"Cart - Best Buy","9d0e74ec-430e-407c-af31-d429c05b7d06","VIJAYCHIMATA","False","2025-01-21 04:53:54"
"Best Buy Top Deals","9f0f9c15-22ff-4d6e-8921-c48cba87dd54","NANDY_12","True","2025-01-21 12:34:25"
"Clearance Electronics Outlet - Best Buy","29e4a1ef-25ad-40e1-8ef9-660fff6a3da2","NAGALAKSHMI529","False","2025-01-21 21:08:19"
"Best Buy | Official Online Store | Shop Now &amp; Save","5cc7f51f-b1d2-42fa-8c28-d6724c056cf5","ABAGAM","False","2025-01-21 11:04:37"
"Track Your Repair - Best Buy","482331e4-513e-47e8-9ec1-171a1b779b80","SRIKANTHPITTA18","False","2025-01-21 09:18:52"
"Best Buy Top Deals","f3cc8ca6-19f5-424f-a7f5-708aa6a197e7","SHIVA005_ARCH","True","2025-01-21 07:16:25"
"Deal of the Day: Electronics Deals - Best Buy","5d12aa34-21f3-4ac9-b6bb-49f172b91169","SHIVA005_ARCH","True","2025-01-21 15:07:03"
"Deal of the Day: Electronics Deals - Best Buy","892f6a13-8890-4463-a026-31479ebde220","MANIDEEPBOYAPATI9","True","2025-01-21 20:17:25"
"Remote Support: Geek Squad - Best Buy","a184b90c-ddd7-42f8-8622-743bb2779cc3","ABAGAM","True","2025-01-21 22:56:41"
"Deal of the Day: Electronics Deals - Best Buy","acfb53b7-d3f1-4587-9313-801a92ca89c8","THOTARAVANA3","True","2025-01-21 12:06:19"
"Best Buy | Official Online Store | Shop Now &amp; Save","bce004f4-d9d8-48b0-9802-6635c16f397e","SRIBIGDATA24","True","2025-01-21 00:00:30"
"Clearance Electronics Outlet - Best Buy","3719d062-6149-489d-8ed3-8213002ccb06","BHAVANA916","True","2025-01-21 00:02:59"
"Cart - Best Buy","f5e49216-26fe-46ae-93a5-3936eeb90834","MANIDEEPBOYAPATI9","True","2025-01-21 13:59:12"
"Clearance Electronics Outlet - Best Buy","5da2bd7c-5e08-49f3-95eb-54fde3b56187","MANIDEEPBOYAPATI9","True","2025-01-21 03:09:33"
"Member Deals - Best Buy","3abe6e3e-364c-47cc-98a8-c95f7dbbb806","ANVITAD23","True","2025-01-21 06:44:53"
"Track Your Repair - Best Buy","68beafdc-7784-4046-ae0c-70291a8364fc","SASI2025","True","2025-01-21 14:14:55"
"Best Buy Top Deals","1972e4e7-6ade-4ee6-af42-2d51acbf8bdd","SASI2025","False","2025-01-21 20:54:23"
"Best Buy | Official Online Store | Shop Now &amp; Save","669bf62c-19a9-4946-8fca-b789f8c1e2dd","THOTARAVANA3","True","2025-01-21 14:24:48"
"Best Buy Support & Customer Service","9f1b9716-ec90-4356-9d55-260b9eb61766","VIKATARI","False","2025-01-21 22:53:17"
"Deal of the Day: Electronics Deals - Best Buy","441c545a-cb4c-4e34-a11c-82ce4f1fc9bc","MANIDEEPBOYAPATI9","True","2025-01-21 13:54:56"
"Deal of the Day: Electronics Deals - Best Buy","ccb4be51-5025-44ed-8a26-fbc817ded0ed","NAGALAKSHMI529","True","2025-01-21 08:34:58"
"Member Deals - Best Buy","c3de54b0-db8d-4e10-a7e4-3545d50549c7","MANIDEEPBOYAPATI9","True","2025-01-21 11:33:14"
"Track Your Repair - Best Buy","eced68d7-0d6c-4217-8ec8-f36f664bef33","VIKATARI","True","2025-01-21 02:57:26"
"Track Your Repair - Best Buy","ad394bd8-d369-4268-933c-6b6c3a123810","VIKATARI","False","2025-01-21 17:42:21"
"Track Your Repair - Best Buy","7a9315dc-a2da-419d-a61f-c247b1d670cc","ABAGAM","False","2025-01-21 05:22:31"
"Track Your Repair - Best Buy","cfe99de5-99bc-4bdd-bfe1-a1192a8e6c86","AMRUTHABOYAPATI","False","2025-01-21 10:23:56"
"Deal of the Day: Electronics Deals - Best Buy","f3f2cad0-1f25-4241-91e5-153a08cbe8a5","ABAGAM","True","2025-01-21 11:16:45"
"Schedule a Service - Best Buy","902bc9ae-5c27-4233-899b-fe362b3c8df5","SRIKANTHPITTA18","True","2025-01-21 19:37:10"
"Clearance Electronics Outlet - Best Buy","8c22aa9c-762a-4fe9-85f9-85c3a2d739fd","RTUMMALA999","True","2025-01-21 19:13:52"
"Best Buy Top Deals","9439a740-adb7-4432-9b26-7258abbbb9da","SRIKANTHPITTA18","True","2025-01-21 03:41:43"
"Remote Support: Geek Squad - Best Buy","f9a73ef3-e551-4892-8e6b-e8a2642af361","SRIBIGDATA24","True","2025-01-21 13:58:40"
"Track Your Repair - Best Buy","c2b15b42-c920-44b4-8d15-713cb5377c78","MANIDEEPBOYAPATI9","False","2025-01-21 04:09:01"
"Remote Support: Geek Squad - Best Buy","672c4d76-0dbe-4e3a-886b-5e3c761c4ebf","MANIDEEPBOYAPATI9","True","2025-01-21 12:07:47"
"Remote Support: Geek Squad - Best Buy","91f87630-f0f2-4eb7-9e11-3fd396440a8a","NAGALAKSHMI529","False","2025-01-21 15:01:27"
"Track Your Repair - Best Buy","8ccb8254-c221-4f0f-9715-9cf554018f07","ANVITAD23","False","2025-01-21 07:03:52"
"Clearance Electronics Outlet - Best Buy","d69c0ac0-eb51-4474-9d69-4cea92a41fb9","VIJAYCHIMATA","False","2025-01-21 02:28:17"
"Member Deals - Best Buy","8522b433-592c-4f7f-8b7e-0d7357cd0c72","VIJAYCHIMATA","True","2025-01-21 13:06:21"
"Member Deals - Best Buy","6356f4dc-9d6e-4d1d-a98f-cf9dab5b4fff","NANDY_12","True","2025-01-21 01:44:48"
"Track Your Repair - Best Buy","f0df2259-f48b-4088-b043-0fc084ec5c30","ABAGAM","False","2025-01-21 21:15:00"
"Track Your Repair - Best Buy","928fa5cc-6b00-493f-bb1d-1c827c21adb8","RTUMMALA999","True","2025-01-21 03:42:39"
"Clearance Electronics Outlet - Best Buy","abef7ffa-ace1-4ab0-aabb-0bc3012e6de1","RTUMMALA999","True","2025-01-21 12:45:53"
"Clearance Electronics Outlet - Best Buy","26900125-dcfa-4f4b-8c53-b47269f81b9f","ANVITAD23","False","2025-01-21 03:57:44"
"Track Your Repair - Best Buy","5b4820a5-a86e-48bf-939d-74b0e7522a47","SRIBIGDATA24","True","2025-01-21 03:05:59"
"Cart - Best Buy","6f43be00-ab7b-4fe3-a1df-89366caa8c94","SRIKANTHPITTA18","True","2025-01-21 07:32:17"
"Best Buy | Official Online Store | Shop Now &amp; Save","cc999adc-e215-481c-9eb9-bfbf1b768643","SRIKANTHPITTA18","True","2025-01-21 09:08:53"
"Best Buy Support & Customer Service","d885a2d4-ca30-4949-bac7-10209350aa28","SRIKANTHPITTA18","True","2025-01-21 00:17:49"
"Clearance Electronics Outlet - Best Buy","74f4802a-c392-4f04-a637-dd0c09a21d3f","AMRUTHABOYAPATI","True","2025-01-21 02:50:15"
"Track Your Repair - Best Buy","21287d5b-982e-4036-b41c-159d60b20cc0","SASI2025","False","2025-01-21 10:27:01"
"Schedule a Service - Best Buy","54d0efed-45ef-41f9-bb74-bc7d0e4663e6","ABAGAM","True","2025-01-21 14:05:05"
"Best Buy | Official Online Store | Shop Now &amp; Save","c71e939a-ce99-4a1b-8f2a-00d77c0c488a","SHIVA005_ARCH","False","2025-01-21 05:30:35"
"Clearance Electronics Outlet - Best Buy","9ffbd83c-37ae-493d-8055-a2a33ec08fee","ANVITAD23","False","2025-01-21 15:37:35"
"Member Deals - Best Buy","3b0cd194-d4e9-4dca-a408-9463a37464cf","VIKATARI","False","2025-01-21 22:56:54"
"Remote Support: Geek Squad - Best Buy","0ed4df63-11e6-4533-82af-e429180fdb8d","NANDY_12","True","2025-01-21 19:21:16"
"Member Deals - Best Buy","50beaa1d-e219-49aa-8143-d51c620e2438","VIJAYCHIMATA","False","2025-01-21 07:09:39"
"Remote Support: Geek Squad - Best Buy","a8a6306b-2875-47e8-a1cf-c2da5096dccf","SRIBIGDATA24","True","2025-01-21 19:24:52"
"Schedule a Service - Best Buy","b5d34c01-8e78-4df2-be6c-8556ef56b6e4","AMRUTHABOYAPATI","False","2025-01-21 14:56:12"
"Best Buy Top Deals","7d935d73-33df-4bec-b8a5-46866d58a691","NAGALAKSHMI529","True","2025-01-21 01:46:37"
"Member Deals - Best Buy","3b3decd3-c610-4ffe-8b65-619088c1995a","RTUMMALA999","False","2025-01-21 08:53:48"
"Best Buy Support & Customer Service","7b6dcc8f-e903-4173-bf5d-1d7c465cb186","ANVITAD23","True","2025-01-21 03:09:41"
"Deal of the Day: Electronics Deals - Best Buy","50815ed7-b69f-409f-808a-b41a66e839ff","THOTARAVANA3","True","2025-01-21 16:57:54"
"Track Your Repair - Best Buy","182b5034-8d96-4d60-ad50-1408e0055d73","SRIKANTHPITTA18","False","2025-01-21 14:08:19"
"Member Deals - Best Buy","4d7aeee7-cd5a-47a3-88e3-72ccd5fc8fda","RTUMMALA999","False","2025-01-21 13:25:45"
"Best Buy Support & Customer Service","9d3e00ef-902c-4307-b9f5-42d75135fbcd","NANDY_12","True","2025-01-21 04:37:52"
"Schedule a Service - Best Buy","cd9feb6b-660f-4548-8e21-cc0d03c64046","SASI2025","True","2025-01-21 19:03:56"
"Clearance Electronics Outlet - Best Buy","fb34b044-2f57-471a-8c93-056493f7be8c","NAGALAKSHMI529","True","2025-01-21 12:16:54"
"Best Buy Top Deals","9d22234c-b0ab-4d18-ace8-2042edf9c07c","NANDY_12","False","2025-01-21 01:17:28"
"Remote Support: Geek Squad - Best Buy","df4bea99-4a59-4d70-9628-5f49dd7af0d7","SRIKANTHPITTA18","False","2025-01-21 01:37:34"
"Best Buy Support & Customer Service","981f2a4f-f878-4524-9106-a97ed12c904a","AMRUTHABOYAPATI","False","2025-01-21 00:49:09"
"Clearance Electronics Outlet - Best Buy","43939416-b674-436c-9252-658b082c5c02","AMRUTHABOYAPATI","False","2025-01-21 09:25:34"
"Best Buy Support & Customer Service","63de5697-0e59-470b-907e-656ca32a5e9a","RTUMMALA999","False","2025-01-21 16:36:38"
"Remote Support: Geek Squad - Best Buy","cac5a95a-968e-40ad-918c-66fd94355ac9","RTUMMALA999","False","2025-01-21 18:00:35"
"Cart - Best Buy","4373fc8c-21bf-409f-a6ff-3b23dd3df050","AMRUTHABOYAPATI","False","2025-01-21 14:44:05"
"Cart - Best Buy","155a995e-d11c-4c09-8f67-bbe94006fd63","SRIBIGDATA24","True","2025-01-21 14:09:26"
"Deal of the Day: Electronics Deals - Best Buy","36640d84-1731-44af-899d-d17d748a7e6b","VIJAYCHIMATA","True","2025-01-21 03:02:35"
"Remote Support: Geek Squad - Best Buy","20c47c9e-a087-4ec8-a5eb-70ff50c2c4c8","RTUMMALA999","False","2025-01-21 18:55:14"
"Best Buy Support & Customer Service","ac541837-1f4a-401c-827a-6566096ed6d1","THOTARAVANA3","True","2025-01-21 22:28:20"
"Best Buy | Official Online Store | Shop Now &amp; Save","70ca9a5e-8dcd-41ec-989a-b5f5567456ca","BHAVANA916","True","2025-01-21 14:59:57"
"Best Buy Support & Customer Service","04f75cef-a83e-4cea-b214-99544746bef6","SRIKANTHPITTA18","False","2025-01-21 02:24:55"
"Best Buy Support & Customer Service","eb95b021-91af-4161-9384-880430ca7dfd","NANDY_12","True","2025-01-21 16:26:26"
"Track Your Repair - Best Buy","10d421b4-94f7-410b-bab0-c1ec856eca52","RTUMMALA999","True","2025-01-21 05:52:28"
"Cart - Best Buy","cda54c75-b113-469b-a926-9e475dc546b2","VIKATARI","True","2025-01-21 20:24:00"
"Deal of the Day: Electronics Deals - Best Buy","44f2783e-5a93-469a-88a5-0ebe635c289f","THOTARAVANA3","False","2025-01-21 02:24:06"
"Best Buy Top Deals","d1a9d2a5-0130-453a-8dee-a354d4ba2537","SHIVA005_ARCH","True","2025-01-21 08:10:45"
